TimeStamp,User,Message 
"['29/04/17, 00:19']",['- Fruit'],[': Y not her.?']
"['29/04/17, 00:19']",['- Jagannath'],[': To give to her exactly at 1159']
"['29/04/17, 00:20']",['- Jagannath'],[': Made her a mix tape']
"['29/04/17, 00:20']",['- Jagannath'],[': <Media omitted>']
"['29/04/17, 00:20']",['- Fruit'],[': Obsessed with that book u r \xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['29/04/17, 00:21']",['- Jagannath'],[': \xf0\x9f\x98\xad']
"['29/04/17, 00:22']",['- Fruit'],"["": Nice thing that's going on there""]"
"['29/04/17, 00:22']",['- Fruit'],[': Good for u']
"['29/04/17, 00:22']",['- Jagannath'],[': Maybe']
"['29/04/17, 00:24']",['- Jagannath'],[': Did Nitya like the dress ?']
"['29/04/17, 00:24']",['- Fruit'],[': Y is the description to all the songs sound tragic or more like a sad good memory or something']
"['29/04/17, 00:25']",['- Fruit'],[': Inka ivvale \xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['29/04/17, 00:25']",['- Fruit'],[': Am lazy to go to her place and give']
"['29/04/17, 00:25']",['- Jagannath'],[': \xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['29/04/17, 00:25']",['- Fruit'],[': Daily I will think I will give but procrastinate']
"['29/04/17, 00:26']",['- Fruit'],[': And she is kinda busy with some family wedding so chill I will give after 4th']
"['29/04/17, 00:26']",['- Jagannath'],[': Acha']
"['29/04/17, 00:26']",['- Fruit'],[': Hopefully\xf0\x9f\x98\x9b']
"['29/04/17, 00:26']",['- Fruit'],[': ...']
"['29/04/17, 00:26']",['- Jagannath'],[': Cause it is ?']
"['29/04/17, 00:27']",['- Fruit'],[': Not tragic exactly but like a good memory but now gives you sad vibes kinda thing']
"['29/04/17, 00:28']",['- Fruit'],[': And y do you linked music which is sad or do you relate music to some situations which are like that?']
"['29/04/17, 00:28']",['- Jagannath'],[': She likes that genre']
"['29/04/17, 00:28']",['- Jagannath'],[': Not into EDM and rock']
"['29/04/17, 00:28']",['- Jagannath'],[': So']
"['29/04/17, 00:28']",['- Fruit'],[': Ohhoo Mee too']
"['29/04/17, 00:28']",['- Fruit'],[': No rock']
"['29/04/17, 00:28']",['- Fruit'],[': Bad rock']
"['29/04/17, 00:29']",['- Jagannath'],[': Uhuh']
"['29/04/17, 00:29']",['- Jagannath'],[': Listen to these then']
"['29/04/17, 00:29']",['- Jagannath'],"["": They're amazing""]"
"['29/04/17, 00:29']",['- Fruit'],[': I listened']
"['29/04/17, 00:29']",['- Fruit'],[': Ik']
"['29/04/17, 00:29']",['- Fruit'],"["": U didn't add photograph""]"
"['29/04/17, 00:29']",['- Jagannath'],[': She already heard it']
"['29/04/17, 00:30']",['- Fruit'],"["": It's the song which I can relate to in any situation""]"
"['29/04/17, 00:30']",['- Fruit'],[': Oh oh']
"['29/04/17, 00:30']",['- Fruit'],[': U sound like that girl from Friends']
"['29/04/17, 00:31']",['- Fruit'],[': I forgot her name']
"['29/04/17, 00:32']",['- Jagannath'],[': Pheobe']
"['29/04/17, 00:32']",['- Fruit'],[': Ya ya']
"['02/05/17, 00:45']",['- Jagannath'],[': hey']
"['02/05/17, 00:45']",['- Fruit'],[': Hello']
"['02/05/17, 00:46']",['- Jagannath'],[': sup']
"['02/05/17, 00:48']",['- Fruit'],[': Nothing']
"['02/05/17, 00:48']",['- Fruit'],[': About to sleep']
"['02/05/17, 00:48']",['- Jagannath'],[': enta over prp?']
"['02/05/17, 00:48']",['- Fruit'],[': U?']
"['02/05/17, 00:48']",['- Fruit'],[': Y up so late']
"['02/05/17, 00:48']",['- Jagannath'],[': working on MUN proposal']
"['02/05/17, 00:48']",['- Fruit'],"["": Don't even ask plis""]"
"['02/05/17, 00:49']",['- Fruit'],[': I was not even home these two days']
"['02/05/17, 00:49']",['- Fruit'],[': Full scared']
"['02/05/17, 00:49']",['- Jagannath'],[': match was craze no?']
"['02/05/17, 00:49']",['- Fruit'],[': Mfffff']
"['02/05/17, 00:50']",['- Fruit'],"["": It's was even crazier in the stadium""]"
"['02/05/17, 00:50']",['- Jagannath'],[': haha']
"['02/05/17, 00:50']",['- Jagannath'],[': yeah']
"['02/05/17, 00:50']",['- Jagannath'],[': evarito vellav?']
"['02/05/17, 00:51']",['- Fruit'],[': Cousin sudden ga ochi I have 1 ticket ostava ante inkenti ochesta ani poina']
"['02/05/17, 00:51']",['- Jagannath'],[': oh nice']
"['02/05/17, 00:51']",['- Fruit'],[': Edo sudden plan']
"['02/05/17, 00:51']",['- Fruit'],[': Hmm']
"['02/05/17, 00:51']",['- Fruit'],[': We will go on 21']
"['02/05/17, 00:51']",['- Fruit'],[': Final']
"['02/05/17, 00:52']",['- Fruit'],[': Srh ostadi pakka']
"['02/05/17, 00:52']",['- Jagannath'],[': 25th no?']
"['02/05/17, 00:52']",['- Fruit'],[': No']
"['02/05/17, 00:52']",['- Fruit'],[': 21']
"['02/05/17, 00:52']",['- Jagannath'],[': avuna']
"['02/05/17, 00:53']",['- Fruit'],[': Hmm']
"['02/05/17, 01:00']",['- Jagannath'],[': Inkem']
"['02/05/17, 01:00']",['- Fruit'],[': Sleep study fucking hard tomorrow']
"['02/05/17, 01:00']",['- Jagannath'],[': Yay']
"['02/05/17, 01:01']",['- Fruit'],[': Hmm']
"['02/05/17, 01:01']",['- Jagannath'],"["": Your brother's birthday no""]"
"['02/05/17, 01:01']",['- Fruit'],[': Over\xf0\x9f\x98\x9c']
"['02/05/17, 01:02']",['- Jagannath'],[': Oh lol yes']
"['02/05/17, 01:02']",['- Jagannath'],"["": It's 1 already""]"
"['02/05/17, 01:02']",['- Fruit'],[': \xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['02/05/17, 01:52']",['- Fruit'],[': Ujwal Koushik are missing anta']
"['02/05/17, 04:15']",['- Jagannath'],[': Wtf']
"['02/05/17, 04:15']",['- Jagannath'],[': What do youesn by clmisssinv']
"['02/05/17, 04:15']",['- Jagannath'],[': Who told']
"['02/05/17, 04:15']",['- Jagannath'],[': When']
"['02/05/17, 06:18']",['- Fruit'],[': Koushik and Ujwal found \xf0\x9f\x98\x82']
"['02/05/17, 06:18']",['- Fruit'],[': They went away somewhere switched off phone']
"['02/05/17, 06:18']",['- Fruit'],[': Parents full tension']
"['02/05/17, 06:18']",['- Fruit'],[': Koushik vala father full heart patient anta Inka ekkuva physc ayyaru anta']
"['02/05/17, 08:23']",['- Jagannath'],[': Oh prabhudheva']
"['02/05/17, 09:40']",['- Fruit'],[': \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['02/05/17, 09:40']",['- Jagannath'],[': I got full tension']
"['02/05/17, 09:40']",['- Fruit'],[': \xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['02/05/17, 09:40']",['- Jagannath'],[': Called Anirudh koushik and ujwal']
"['02/05/17, 09:41']",['- Jagannath'],[': No one answered']
"['02/05/17, 09:41']",['- Fruit'],[': Naku ratri 2:30 ki call chesadu Vijay']
"['02/05/17, 09:41']",['- Jagannath'],[': Yeah even he texted me']
"['02/05/17, 09:41']",['- Fruit'],[': Koushik Ujwal kanpiyatle Nek em Anna telsa ani']
"['02/05/17, 09:41']",['- Fruit'],[': Nen em matladalo artam kale \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['02/05/17, 09:41']",['- Jagannath'],[': \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['04/05/17, 19:40']",['- Jagannath'],[': How was exam']
"['04/05/17, 20:12']",['- Fruit'],[': Vokayish']
"['05/05/17, 11:16']",['- Jagannath'],"["": You know I'm an overthinker right ?""]"
"['05/05/17, 11:17']",['- Jagannath'],[': It went to a wh9le new level']
"['05/05/17, 11:17']",['- Jagannath'],[': So right after you told me that Ujwal was missing']
"['05/05/17, 11:17']",['- Jagannath'],[': 3 things occured to my mind']
"['05/05/17, 11:17']",['- Jagannath'],"["": What if he's dead""]"
"['05/05/17, 11:17']",['- Jagannath'],[': How would Anjana react to this']
"['05/05/17, 11:17']",['- Jagannath'],[': How would I console her']
"['05/05/17, 11:17']",['- Jagannath'],[': Asshole only I am']
"['05/05/17, 12:44']",['- Fruit'],[': \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['05/05/17, 12:44']",['- Fruit'],[': Lol only u are \xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['05/05/17, 17:30']",['- Jagannath'],[': \xe2\x98\xb9']
"['05/05/17, 18:54']",['- Fruit'],[': R']
"['05/05/17, 18:54']",['- Fruit'],[': Ey']
"['05/05/17, 18:54']",['- Fruit'],[': I have a doubt']
"['05/05/17, 19:20']",['- Jagannath'],[': Ask']
"['05/05/17, 22:23']",['- Jagannath'],[': ...']
"['05/05/17, 22:23']",['- Jagannath'],"["": So much you're studying off""]"
"['05/05/17, 22:39']",['- Fruit'],[': Nee bonda']
"['05/05/17, 22:39']",['- Fruit'],[': Subject kadu']
"['05/05/17, 22:40']",['- Fruit'],[': You know those marriage albums they are created in Photoshop only no ?']
"['05/05/17, 22:41']",['- Jagannath'],[': haan?']
"['05/05/17, 22:42']",['- Fruit'],[': Avnaa']
"['05/05/17, 22:42']",['- Fruit'],[': My bro marriage photographer doing full natak']
"['05/05/17, 22:43']",['- Jagannath'],[': oho']
"['05/05/17, 22:43']",['- Fruit'],[': He gave some normal shit and telling only that I can do']
"['05/05/17, 23:41']",['- Jagannath'],[': \xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['06/05/17, 00:39']",['- Fruit'],[': Already 20k we are paying for album if u want any changes give extra 10k anta modda gadu']
"['06/05/17, 09:45']",['- Jagannath'],[': Jaffas only. Nice earning re this field is \xf0\x9f\x98\x82']
"['06/05/17, 09:57']",['- Fruit'],[': Nijanga mama set aipo danlo']
"['06/05/17, 09:57']",['- Fruit'],[': Crazy paisa full']
"['06/05/17, 09:58']",['- Fruit'],[': 1 marriage at least 10 l']
"['06/05/17, 10:01']",['- Jagannath'],[': Ade. Enduku modala it']
"['06/05/17, 10:25']",['- Fruit'],[': Ya seriously']
"['06/05/17, 21:24']",['- Jagannath'],[': <Media omitted>']
"['06/05/17, 21:24']",['- Jagannath'],[': asal phone off cheskoni mari chadivestunav']
"['06/05/17, 22:14']",['- Fruit'],[': Naaaiiiceee']
"['06/05/17, 22:14']",['- Fruit'],[': Bongu kuda kadu']
"['06/05/17, 22:14']",['- Jagannath'],[': Rey nstakalu vaadu']
"['06/05/17, 22:15']",['- Fruit'],[': Yaa natak only \xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\x99\x84']
"['06/05/17, 22:15']",['- Fruit'],[': U doing']
"['06/05/17, 22:16']",['- Jagannath'],[': Messages not delivered ante you switched off.wifi']
"['06/05/17, 22:16']",['- Jagannath'],[': Full dedication.']
"['06/05/17, 22:20']",['- Fruit'],[': U r face']
"['06/05/17, 22:20']",['- Fruit'],[': If my phone is not in use for long it will disconnect automatically']
"['06/05/17, 22:21']",['- Jagannath'],[': \xf0\x9f\x99\x83']
"['06/05/17, 22:21']",['- Fruit'],[': Y h acting like Anirudh']
"['06/05/17, 22:21']",['- Jagannath'],[': He does that ?']
"['06/05/17, 22:22']",['- Fruit'],[': Ya a lot']
"['06/05/17, 22:22']",['- Jagannath'],[': Lol']
"['06/05/17, 22:22']",['- Jagannath'],[': What all did you study today']
"['06/05/17, 22:22']",['- Fruit'],[': Nothing 0 actually']
"['06/05/17, 22:22']",['- Fruit'],[': Full cooking I did']
"['06/05/17, 22:22']",['- Fruit'],[': Today yesterday']
"['06/05/17, 22:22']",['- Fruit'],[': Yesterday I made beshmel sauce']
"['06/05/17, 22:23']",['- Fruit'],[': 1 liter milk I used crazy fuck it was']
"['06/05/17, 22:23']",['- Fruit'],[': Today I made chole batura']
"['06/05/17, 22:23']",['- Fruit'],[': Craz fuck it was also']
"['06/05/17, 22:23']",['- Jagannath'],[': Vammo']
"['06/05/17, 22:23']",['- Jagannath'],[': Cook ayipora']
"['06/05/17, 22:23']",['- Jagannath'],[': Best']
"['06/05/17, 22:23']",['- Fruit'],[': \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['06/05/17, 22:24']",['- Fruit'],[': But that white sauce pasta yesterday was nijanga settt']
"['06/05/17, 22:26']",['- Jagannath'],[': Pot luck']
"['06/05/17, 22:26']",['- Jagannath'],[': Again']
"['06/05/17, 22:26']",['- Jagannath'],[': One day']
"['06/05/17, 22:26']",['- Jagannath'],[': Apudu chey']
"['06/05/17, 22:33']",['- Fruit'],[': Again aa ?']
"['06/05/17, 22:33']",['- Fruit'],[': When did we do ??']
"['06/05/17, 23:04']",['- Jagannath'],"["": We'll go antuna""]"
"['06/05/17, 23:06']",['- Fruit'],[': Ya podam']
"['08/05/17, 21:19']",['- Jagannath'],[': 21st to 26th']
"['08/05/17, 21:20']",['- Jagannath'],[': Banglore Mysore Coorg bylakuppe']
"['08/05/17, 22:02']",['- Fruit'],[': These many aa']
"['08/05/17, 22:02']",['- Fruit'],[': How possible']
"['08/05/17, 22:03']",['- Jagannath'],[': Possible ya. Hyd to balgore train']
"['08/05/17, 22:04']",['- Jagannath'],[': Then self drive car']
"['08/05/17, 22:04']",['- Jagannath'],[': Banglore to Mysore']
"['08/05/17, 22:04']",['- Jagannath'],[': Overnight stsy']
"['08/05/17, 22:04']",['- Jagannath'],[': Early morning to coorg']
"['08/05/17, 22:04']",['- Jagannath'],[': Two nights stay']
"['08/05/17, 22:04']",['- Fruit'],[': Very tiresome it will be no Somany places']
"['08/05/17, 22:04']",['- Jagannath'],[': Then bylskkupe']
"['08/05/17, 22:04']",['- Jagannath'],[': Then back to Bangalore']
"['08/05/17, 22:04']",['- Jagannath'],[': Just 5.2k']
"['08/05/17, 22:04']",['- Fruit'],[': 5.2 is good']
"['08/05/17, 22:05']",['- Jagannath'],[': Yeah']
"['08/05/17, 22:05']",['- Fruit'],[': Ask ppl']
"['08/05/17, 22:05']",['- Fruit'],"["": We both can't go na""]"
"['08/05/17, 22:05']",['- Jagannath'],[': 5 of us are going']
"['08/05/17, 22:05']",['- Jagannath'],[': My pack']
"['08/05/17, 22:05']",['- Jagannath'],"["": If more 5 people come it'll be nice""]"
"['08/05/17, 22:05']",['- Fruit'],[': Ohh Inka Mana vallu evaru ratle ??']
"['08/05/17, 22:05']",['- Jagannath'],[': Like 5 seater car so']
"['08/05/17, 22:05']",['- Jagannath'],"["": You're going to Tirupati a ta""]"
"['08/05/17, 22:06']",['- Jagannath'],[': Along with Abhi and chandu']
"['08/05/17, 22:06']",['- Fruit'],[': Who told ?']
"['08/05/17, 22:06']",['- Jagannath'],[': Chandu']
"['08/05/17, 22:06']",['- Fruit'],[': Chandu is going to Tirupati with family']
"['08/05/17, 22:06']",['- Jagannath'],[': And Abhi in car?']
"['08/05/17, 22:06']",['- Fruit'],[': Am should go alone some day']
"['08/05/17, 22:07']",['- Fruit'],[': No like plan was there but idk now']
"['08/05/17, 22:08']",['- Fruit'],[': But 21 only is koncham tight kada']
"['08/05/17, 22:08']",['- Jagannath'],[': 21st night']
"['08/05/17, 22:08']",['- Fruit'],[': Hmm if anyone comes from our group I will come sure']
"['08/05/17, 22:09']",['- Jagannath'],[': Hmm']
"['08/05/17, 22:09']",['- Jagannath'],[': Gather 5 people']
"['08/05/17, 22:09']",['- Jagannath'],"["": It'll be cheap then""]"
"['08/05/17, 22:09']",['- Fruit'],[': Hmm']
"['08/05/17, 22:41']",['- Fruit'],[': Jagguuu']
"['08/05/17, 22:41']",['- Fruit'],[': Once look at this treck man']
"['08/05/17, 22:41']",['- Fruit'],[': Himanshoo ka']
"['08/05/17, 22:41']",['- Fruit'],"["": It's beautiful""]"
"['08/05/17, 22:41']",['- Fruit'],"["": Everythime y on land let's go on mountain also sometimes""]"
"['08/05/17, 22:42']",['- Fruit'],[': That too night treck anta']
"['08/05/17, 22:42']",['- Fruit'],[': Campfire and all']
"['08/05/17, 22:42']",['- Fruit'],[': Nice it will be']
"['08/05/17, 22:43']",['- Jagannath'],[': Hmm']
"['08/05/17, 22:43']",['- Fruit'],[': https://www.mumbaitravellers.in/trek-to-highest-peak-of-maharashtra-kalsubai/']
"['08/05/17, 22:43']",['- Fruit'],[': Type kasubai treck amazing pics are there']
"['08/05/17, 22:48']",['- Fruit'],[': What say ??']
"['08/05/17, 23:29']",['- Jagannath'],[': I am already going mostly re']
"['08/05/17, 23:29']",['- Jagannath'],"["": If this gets cancelled I'll tell""]"
"['08/05/17, 23:53']",['- Fruit'],"["": Okay but it's a good treck new experience""]"
"['09/05/17, 06:36']",['- Jagannath'],"["": Yeah we'll see""]"
"['13/05/17, 13:43']",['- Fruit'],"["": How's exam?""]"
"['13/05/17, 13:54']",['- Jagannath'],[': Meeeeh']
"['13/05/17, 13:54']",['- Jagannath'],[': Section B galeez']
"['13/05/17, 14:17']",['- Fruit'],[': \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['13/05/17, 14:17']",['- Fruit'],[': How much ostai']
"['13/05/17, 14:43']",['- Jagannath'],[': 55+ ish']
"['13/05/17, 14:43']",['- Jagannath'],[': Needi?']
"['13/05/17, 14:44']",['- Jagannath'],[': Magic cehsava']
"['13/05/17, 14:44']",['- Jagannath'],[': 75 aa']
"['13/05/17, 14:44']",['- Fruit'],[': \xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\x99\x84']
"['13/05/17, 14:44']",['- Fruit'],[': Same']
"['13/05/17, 14:45']",['- Jagannath'],[': Ih']
"['13/05/17, 14:45']",['- Jagannath'],[': Oh']
"['13/05/17, 15:39']",['- Fruit'],[': hmm :(']
"['15/05/17, 18:56']",['- Fruit'],[': Over ?']
"['15/05/17, 19:01']",['- Jagannath'],[': 1 and half unit left']
"['15/05/17, 19:01']",['- Jagannath'],[': Full mood off']
"['15/05/17, 19:01']",['- Jagannath'],"["": My friend (jntu) exam didn't go well he might fail so mostly trip cancel anta""]"
"['15/05/17, 19:01']",['- Jagannath'],[': Naku enta kopam undi ante']
"['15/05/17, 19:03']",['- Fruit'],[': Wtf adenti']
"['15/05/17, 19:03']",['- Jagannath'],[': Endo']
"['15/05/17, 19:03']",['- Jagannath'],[': So fucking pissed']
"['15/05/17, 19:03']",['- Jagannath'],[': Em chadav lekapotuna']
"['15/05/17, 19:03']",['- Fruit'],[': 1 and half undi ante sett kada asalu']
"['15/05/17, 19:04']",['- Jagannath'],[': Turing machine and unit 5']
"['15/05/17, 19:04']",['- Fruit'],[': I have 2 units']
"['15/05/17, 19:04']",['- Fruit'],[': Pda Turing mashine 5 unit']
"['15/05/17, 19:04']",['- Jagannath'],[': Nice only we can pull it off']
"['15/05/17, 19:04']",['- Fruit'],[': Emo ra babu daridram ga ostunai papers asalu']
"['15/05/17, 19:04']",['- Jagannath'],[': Kada']
"['15/05/17, 19:04']",['- Jagannath'],[': All went bad']
"['15/05/17, 19:04']",['- Fruit'],[': Ya Chala galeezz o ly']
"['15/05/17, 19:05']",['- Jagannath'],[': Okati kuda confident ga A ani chepalekapotuna']
"['15/05/17, 19:05']",['- Fruit'],[': Sare then pakka cancel ante atleast we will go trecking']
"['15/05/17, 19:05']",['- Fruit'],[': Same to same !!']
"['15/05/17, 19:05']",['- Jagannath'],[': Will know by tonight . Yeah probably will shift to that plan']
"['15/05/17, 19:05']",['- Jagannath'],[': Kani \xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbb\xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbb\xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbb']
"['15/05/17, 19:05']",['- Fruit'],[': \xe2\x9c\x8c\xf0\x9f\x8f\xbb\xe2\x9c\x8c\xf0\x9f\x8f\xbb\xe2\x9c\x8c\xf0\x9f\x8f\xbb']
"['15/05/17, 19:05']",['- Jagannath'],[': You have no idea how badly I want to go to this trip']
"['15/05/17, 19:05']",['- Jagannath'],[': Just fought with all of them']
"['15/05/17, 19:05']",['- Jagannath'],[': So inka mood off']
"['15/05/17, 19:06']",['- Fruit'],[': Otherwise there a group called hats']
"['15/05/17, 19:06']",['- Jagannath'],"[': After these 10 days , till sept no rest for me']"
"['15/05/17, 19:06']",['- Jagannath'],[': CDA pani']
"['15/05/17, 19:06']",['- Fruit'],[': \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['15/05/17, 19:06']",['- Fruit'],[': Enjoy enjoy']
"['15/05/17, 19:06']",['- Jagannath'],[': Full tension tension that is . Sponsors hotels and all']
"['15/05/17, 19:06']",['- Fruit'],[': Hmm I know it is tension']
"['15/05/17, 19:06']",['- Jagannath'],[': You know why I took up this post ?']
"['15/05/17, 19:07']",['- Fruit'],[': Aashrith full chill fuck avtunadu']
"['15/05/17, 19:07']",['- Fruit'],[': No']
"['15/05/17, 19:07']",['- Jagannath'],[': To keep my mind off her']
"['15/05/17, 19:07']",['- Fruit'],[': I still wonder']
"['15/05/17, 19:07']",['- Fruit'],[': Ohhoo okay good for you']
"['15/05/17, 19:07']",['- Jagannath'],"["": I'm doing anything to not fuck my mind up again""]"
"['15/05/17, 19:07']",['- Fruit'],[': Arey get over her re em undi Inka']
"['15/05/17, 19:07']",['- Jagannath'],[': Emo Ra']
"['15/05/17, 19:07']",['- Jagannath'],"["": I still don't feel like giving up""]"
"['15/05/17, 19:07']",['- Jagannath'],[': Edo Chinna feeling']
"['15/05/17, 19:07']",['- Fruit'],[': \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['15/05/17, 19:08']",['- Fruit'],"["": I can't tell you anything else""]"
"['15/05/17, 19:08']",['- Jagannath'],[': You have no idea the extent of my imagination with her']
"['15/05/17, 19:08']",['- Jagannath'],"[': Buiit house, job, kids, trips Anni']"
"['15/05/17, 19:08']",['- Fruit'],[': U know when u get over someone it is such a liberating fealing']
